Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
image-segmentation,svmRadial,ap,56,0.993939393939394,0.952380952380952
ionosphere,multinom,ap,28,0.988636363636364,0.914285714285714
ionosphere,pda,ap,28,0.982954545454545,0.828571428571429
ionosphere,bayesglm,ap,28,0.988636363636364,0.908571428571429
ionosphere,rpart,ap,28,0.948863636363636,0.925714285714286
ionosphere,knn,ap,28,0.920454545454545,0.92
ionosphere,svmRadial,ap,28,1,0.931428571428571
spectrometer,multinom,ap,30,0.911347517730496,0.397590361445783
spectrometer,pda,ap,30,0.99645390070922,0.518072289156627
spectrometer,bayesglm,ap,30,0.0106382978723404,0
spectrometer,rpart,ap,30,0.602836879432624,0.437751004016064
spectrometer,svmRadial,ap,30,0.893617021276596,0.550200803212851
statlog-vehicle,multinom,ap,24,0.851415094339623,0.798578199052133
statlog-vehicle,pda,ap,24,0.856132075471698,0.786729857819905
statlog-vehicle,bayesglm,ap,24,0.5,0.488151658767773
statlog-vehicle,rpart,ap,24,0.707547169811321,0.665876777251185
statlog-vehicle,knn,ap,24,0.783018867924528,0.635071090047393
statlog-vehicle,svmRadial,ap,24,0.941037735849057,0.800947867298578
optdigits,multinom,ap,179,0.998221273568125,0.972944108223567
optdigits,pda,ap,179,0.981501245108502,0.969740121039516
optdigits,bayesglm,ap,179,0.2002845962291,0.197223211107156
optdigits,rpart,ap,179,0.818569903948773,0.787112851548594
optdigits,knn,ap,179,0.967271433653504,0.94873620505518
optdigits,svmRadial,ap,179,1,0.985404058383766
statlog-satimage,multinom,ap,75,0.923889406648027,0.900808457711443
statlog-satimage,pda,ap,75,0.894687791239515,0.882462686567164
statlog-satimage,bayesglm,ap,75,0.342342342342342,0.33955223880597
statlog-satimage,rpart,ap,75,0.868592730661696,0.83955223880597
statlog-satimage,knn,ap,75,0.920161540851196,0.889925373134328
statlog-satimage,svmRadial,ap,75,0.957750854302578,0.908582089552239
pendigits,multinom,ap,139,0.995453718857974,0.988166757691608
pendigits,pda,ap,139,0.987270412802328,0.984889859821591
pendigits,bayesglm,ap,139,0.20767412256774,0.206808665574367
pendigits,rpart,ap,139,0.861611202036734,0.855270344074276
pendigits,knn,ap,139,0.989634478996181,0.985800109229929
pendigits,svmRadial,ap,139,0.999090743771595,0.994174403786638
wine,multinom,ap,10,1,0.977272727272727
wine,pda,ap,10,0.988888888888889,0.988636363636364
wine,bayesglm,ap,10,0.733333333333333,0.715909090909091
wine,rpart,ap,10,0.977777777777778,0.920454545454545
wine,knn,ap,10,0.988888888888889,0.965909090909091
wine,svmRadial,ap,10,1,0.965909090909091
breast-cancer-wisconsin,multinom,ap,20,0.985380116959064,0.967741935483871
breast-cancer-wisconsin,pda,ap,20,0.97953216374269,0.964809384164223
breast-cancer-wisconsin,bayesglm,ap,20,0.985380116959064,0.964809384164223
breast-cancer-wisconsin,rpart,ap,20,0.982456140350877,0.967741935483871
breast-cancer-wisconsin,knn,ap,20,0.976608187134503,0.961876832844575
breast-cancer-wisconsin,svmRadial,ap,20,1,0.944281524926686
yeast,multinom,ap,56,0.675167785234899,0.587280108254398
yeast,pda,ap,56,0.651006711409396,0.592692828146143
yeast,bayesglm,ap,56,0.16241610738255,0.12043301759134
yeast,rpart,ap,56,0.644295302013423,0.579161028416779
yeast,knn,ap,56,0.610738255033557,0.557510148849797
yeast,svmRadial,ap,56,0.706040268456376,0.587280108254398
glass,multinom,ap,17,0.853211009174312,0.742857142857143
glass,pda,ap,17,0.807339449541284,0.714285714285714
glass,bayesglm,ap,17,0.522935779816514,0.514285714285714
glass,rpart,ap,17,0.752293577981651,0.628571428571429
glass,knn,ap,17,0.743119266055046,0.647619047619048
glass,svmRadial,ap,17,0.871559633027523,0.752380952380952
ecoli,multinom,ap,13,0.958823529411765,0.849397590361446
ecoli,pda,ap,13,0.911764705882353,0.86144578313253
ecoli,bayesglm,ap,13,0.635294117647059,0.63855421686747
ecoli,rpart,ap,13,0.882352941176471,0.77710843373494
ecoli,knn,ap,13,0.9,0.843373493975904
ecoli,svmRadial,ap,13,0.970588235294118,0.849397590361446
vowel-context,multinom,ap,43,1,0.929292929292929
vowel-context,pda,ap,43,0.896969696969697,0.816161616161616
vowel-context,bayesglm,ap,43,0.17979797979798,0.175757575757576
vowel-context,rpart,ap,43,0.727272727272727,0.591919191919192
vowel-context,knn,ap,43,0.894949494949495,0.828282828282828
vowel-context,svmRadial,ap,43,1,0.973737373737374
iris,multinom,ap,6,1,0.92
iris,pda,ap,6,0.973333333333333,0.973333333333333
iris,bayesglm,ap,6,0.666666666666667,0.666666666666667
iris,rpart,ap,6,0.986666666666667,0.933333333333333
iris,knn,ap,6,0.96,0.906666666666667
iris,svmRadial,ap,6,0.986666666666667,0.906666666666667
pima-indians-diabetes,multinom,ap,33,0.822916666666667,0.770833333333333
pima-indians-diabetes,pda,ap,33,0.815104166666667,0.755208333333333
pima-indians-diabetes,bayesglm,ap,33,0.817708333333333,0.765625
pima-indians-diabetes,rpart,ap,33,0.84375,0.765625
pima-indians-diabetes,knn,ap,33,0.7890625,0.734375
pima-indians-diabetes,svmRadial,ap,33,0.809895833333333,0.783854166666667
sonar.all,multinom,ap,16,1,0.757281553398058
sonar.all,pda,ap,16,1,0.718446601941748
sonar.all,bayesglm,ap,16,1,0.757281553398058
sonar.all,rpart,ap,16,0.847619047619048,0.669902912621359
sonar.all,knn,ap,16,0.914285714285714,0.796116504854369
sonar.all,svmRadial,ap,16,1,0.844660194174757
image-segmentation,multinom,ap,58,0.971428571428571,0.938528138528139
image-segmentation,pda,ap,58,0.934199134199134,0.9004329004329
image-segmentation,bayesglm,ap,58,0.285714285714286,0.282251082251082
image-segmentation,rpart,ap,58,0.94025974025974,0.903030303030303
image-segmentation,knn,ap,58,0.919480519480519,0.898701298701299
image-segmentation,svmRadial,ap,58,0.987878787878788,0.952380952380952
ionosphere,multinom,ap,28,0.988636363636364,0.897142857142857
ionosphere,pda,ap,28,0.977272727272727,0.902857142857143
ionosphere,bayesglm,ap,28,0.982954545454545,0.885714285714286
ionosphere,rpart,ap,28,0.954545454545455,0.868571428571429
ionosphere,knn,ap,28,0.931818181818182,0.88
ionosphere,svmRadial,ap,28,0.988636363636364,0.937142857142857
spectrometer,multinom,ap,29,0.914893617021277,0.409638554216867
spectrometer,pda,ap,29,0.99645390070922,0.558232931726908
spectrometer,bayesglm,ap,29,0.0106382978723404,0
spectrometer,rpart,ap,29,0.602836879432624,0.377510040160643
spectrometer,svmRadial,ap,29,0.98936170212766,0.562248995983936
statlog-vehicle,multinom,ap,27,0.900943396226415,0.76303317535545
statlog-vehicle,pda,ap,27,0.849056603773585,0.76303317535545
statlog-vehicle,bayesglm,ap,27,0.5,0.5
statlog-vehicle,rpart,ap,27,0.714622641509434,0.616113744075829
statlog-vehicle,knn,ap,27,0.799528301886792,0.646919431279621
statlog-vehicle,svmRadial,ap,27,0.97877358490566,0.779620853080569
optdigits,multinom,ap,182,0.996086801849876,0.975080099679601
optdigits,pda,ap,182,0.983991462113127,0.97436810252759
optdigits,bayesglm,ap,182,0.199928850942725,0.19935920256319
optdigits,rpart,ap,182,0.836001422981146,0.81060875756497
optdigits,knn,ap,182,0.96193525435788,0.950872196511214
optdigits,svmRadial,ap,182,0.999644254713625,0.980420078319687
statlog-satimage,multinom,ap,72,0.925442684063374,0.898942786069652
statlog-satimage,pda,ap,72,0.891891891891892,0.878731343283582
statlog-satimage,bayesglm,ap,72,0.342963653308481,0.341106965174129
statlog-satimage,rpart,ap,72,0.865486175831003,0.849502487562189
statlog-satimage,knn,ap,72,0.91829760795278,0.886194029850746
statlog-satimage,svmRadial,ap,72,0.955265610438024,0.914490049751244
pendigits,multinom,ap,134,0.992362247681397,0.988348807573275
pendigits,pda,ap,134,0.983451536643026,0.984525760058256
pendigits,bayesglm,ap,134,0.20767412256774,0.207172765337703
pendigits,rpart,ap,134,0.869976359338062,0.852175496085928
pendigits,knn,ap,134,0.9894526277505,0.983069361004915
pendigits,svmRadial,ap,134,0.998545190034552,0.99472055343164
wine,multinom,ap,9,1,0.965909090909091
wine,pda,ap,9,1,0.977272727272727
wine,bayesglm,ap,9,0.733333333333333,0.715909090909091
wine,rpart,ap,9,0.977777777777778,0.977272727272727
wine,knn,ap,9,0.977777777777778,0.954545454545455
wine,svmRadial,ap,9,1,0.977272727272727
breast-cancer-wisconsin,multinom,ap,24,0.982456140350877,0.967741935483871
breast-cancer-wisconsin,pda,ap,24,0.982456140350877,0.970674486803519
breast-cancer-wisconsin,bayesglm,ap,24,0.982456140350877,0.973607038123167
breast-cancer-wisconsin,rpart,ap,24,0.973684210526316,0.967741935483871
breast-cancer-wisconsin,knn,ap,24,0.982456140350877,0.970674486803519
breast-cancer-wisconsin,svmRadial,ap,24,1,0.950146627565982
yeast,multinom,ap,53,0.652348993288591,0.604871447902571
yeast,pda,ap,53,0.636241610738255,0.595399188092016
yeast,bayesglm,ap,53,0.150335570469799,0.133964817320704
yeast,rpart,ap,53,0.602684563758389,0.554803788903924
yeast,knn,ap,53,0.614765100671141,0.580514208389716
yeast,svmRadial,ap,53,0.671140939597315,0.589986468200271
glass,multinom,ap,15,0.908256880733945,0.638095238095238
glass,pda,ap,15,0.862385321100917,0.6
glass,bayesglm,ap,15,0.596330275229358,0.476190476190476
glass,rpart,ap,15,0.752293577981651,0.523809523809524
glass,knn,ap,15,0.788990825688073,0.628571428571429
glass,svmRadial,ap,15,0.990825688073395,0.571428571428571
ecoli,multinom,ap,14,0.888235294117647,0.879518072289157
ecoli,pda,ap,14,0.888235294117647,0.897590361445783
ecoli,bayesglm,ap,14,0.635294117647059,0.644578313253012
ecoli,rpart,ap,14,0.8,0.825301204819277
ecoli,knn,ap,14,0.829411764705882,0.86144578313253
ecoli,svmRadial,ap,14,0.9,0.873493975903614
vowel-context,multinom,ap,42,1,0.915151515151515
vowel-context,pda,ap,42,0.903030303030303,0.81010101010101
vowel-context,bayesglm,ap,42,0.17979797979798,0.171717171717172
vowel-context,rpart,ap,42,0.612121212121212,0.549494949494949
vowel-context,knn,ap,42,0.923232323232323,0.787878787878788
vowel-context,svmRadial,ap,42,0.997979797979798,0.95959595959596
iris,multinom,ap,7,0.96,0.946666666666667
iris,pda,ap,7,0.973333333333333,0.973333333333333
iris,bayesglm,ap,7,0.666666666666667,0.666666666666667
iris,rpart,ap,7,0.96,0.946666666666667
iris,knn,ap,7,0.96,0.933333333333333
iris,svmRadial,ap,7,0.973333333333333,0.933333333333333
pima-indians-diabetes,multinom,ap,34,0.830729166666667,0.75
pima-indians-diabetes,pda,ap,34,0.828125,0.765625
pima-indians-diabetes,bayesglm,ap,34,0.833333333333333,0.752604166666667
pima-indians-diabetes,rpart,ap,34,0.802083333333333,0.739583333333333
pima-indians-diabetes,knn,ap,34,0.796875,0.739583333333333
pima-indians-diabetes,svmRadial,ap,34,0.848958333333333,0.763020833333333
sonar.all,multinom,ap,14,1,0.776699029126214
sonar.all,pda,ap,14,1,0.70873786407767
sonar.all,bayesglm,ap,14,1,0.786407766990291
sonar.all,rpart,ap,14,0.761904761904762,0.747572815533981
sonar.all,knn,ap,14,0.952380952380952,0.786407766990291
sonar.all,svmRadial,ap,14,1,0.766990291262136
image-segmentation,multinom,ap,59,0.971428571428571,0.96017316017316
image-segmentation,pda,ap,59,0.928138528138528,0.910822510822511
image-segmentation,bayesglm,ap,59,0.283982683982684,0.283116883116883
image-segmentation,rpart,ap,59,0.941991341991342,0.921212121212121
image-segmentation,knn,ap,59,0.931601731601732,0.907359307359307
image-segmentation,svmRadial,ap,59,0.993073593073593,0.962770562770563
ionosphere,multinom,ap,28,0.977272727272727,0.902857142857143
ionosphere,pda,ap,28,0.960227272727273,0.862857142857143
ionosphere,bayesglm,ap,28,0.971590909090909,0.908571428571429
ionosphere,rpart,ap,28,0.909090909090909,0.862857142857143
ionosphere,knn,ap,28,0.943181818181818,0.908571428571429
ionosphere,svmRadial,ap,28,0.977272727272727,0.931428571428571
spectrometer,multinom,ap,29,0.929078014184397,0.409638554216867
spectrometer,pda,ap,29,0.99290780141844,0.51004016064257
spectrometer,bayesglm,ap,29,0.0106382978723404,0
spectrometer,rpart,ap,29,0.567375886524823,0.449799196787149
spectrometer,svmRadial,ap,29,0.99290780141844,0.57429718875502
statlog-vehicle,multinom,ap,29,0.867924528301887,0.791469194312796
statlog-vehicle,pda,ap,29,0.839622641509434,0.777251184834123
statlog-vehicle,bayesglm,ap,29,0.502358490566038,0.485781990521327
statlog-vehicle,rpart,ap,29,0.72877358490566,0.687203791469194
statlog-vehicle,knn,ap,29,0.726415094339623,0.597156398104265
statlog-vehicle,svmRadial,ap,29,0.94811320754717,0.765402843601896
optdigits,multinom,ap,178,0.996798292422625,0.961552153791385
optdigits,pda,ap,178,0.982924226254002,0.962976148095408
optdigits,bayesglm,ap,178,0.2002845962291,0.197935208259167
optdigits,rpart,ap,178,0.856634649590893,0.817372730509078
optdigits,knn,ap,178,0.966915688367129,0.941972232111072
optdigits,svmRadial,ap,178,0.998221273568125,0.971520113919544
statlog-satimage,multinom,ap,70,0.926063995029512,0.899564676616915
statlog-satimage,pda,ap,70,0.8928238583411,0.879664179104478
statlog-satimage,bayesglm,ap,70,0.342342342342342,0.338619402985075
statlog-satimage,rpart,ap,70,0.868282075178627,0.842350746268657
statlog-satimage,knn,ap,70,0.919229574401988,0.888681592039801
statlog-satimage,svmRadial,ap,70,0.94408201304753,0.904850746268657
pendigits,multinom,ap,137,0.994180760138207,0.986710358638267
pendigits,pda,ap,137,0.983997090380069,0.981795011833242
pendigits,bayesglm,ap,137,0.207855973813421,0.207172765337703
pendigits,rpart,ap,137,0.849245317330424,0.839432004369197
pendigits,knn,ap,137,0.989816330241862,0.982887311123248
pendigits,svmRadial,ap,137,0.997999636297509,0.994174403786638
wine,multinom,ap,10,1,0.988636363636364
wine,pda,ap,10,1,0.965909090909091
wine,bayesglm,ap,10,0.733333333333333,0.715909090909091
wine,rpart,ap,10,0.977777777777778,0.897727272727273
wine,knn,ap,10,0.977777777777778,0.977272727272727
wine,svmRadial,ap,10,0.988888888888889,0.988636363636364
breast-cancer-wisconsin,multinom,ap,21,0.956140350877193,0.988269794721408
breast-cancer-wisconsin,pda,ap,21,0.95906432748538,0.988269794721408
breast-cancer-wisconsin,bayesglm,ap,21,0.95906432748538,0.98533724340176
breast-cancer-wisconsin,rpart,ap,21,0.961988304093567,0.982404692082111
breast-cancer-wisconsin,knn,ap,21,0.976608187134503,0.982404692082111
breast-cancer-wisconsin,svmRadial,ap,21,0.997076023391813,0.976539589442815
yeast,multinom,ap,58,0.683221476510067,0.588633288227334
yeast,pda,ap,58,0.67248322147651,0.572395128552097
yeast,bayesglm,ap,58,0.177181208053691,0.158322056833559
yeast,rpart,ap,58,0.688590604026846,0.556156968876861
yeast,knn,ap,58,0.593288590604027,0.546684709066306
yeast,svmRadial,ap,58,0.712751677852349,0.579161028416779
glass,multinom,ap,18,0.862385321100917,0.647619047619048
glass,pda,ap,18,0.834862385321101,0.676190476190476
glass,bayesglm,ap,18,0.55045871559633,0.495238095238095
glass,rpart,ap,18,0.715596330275229,0.666666666666667
glass,knn,ap,18,0.73394495412844,0.638095238095238
glass,svmRadial,ap,18,0.972477064220184,0.733333333333333
ecoli,multinom,ap,13,0.923529411764706,0.837349397590361
ecoli,pda,ap,13,0.929411764705882,0.825301204819277
ecoli,bayesglm,ap,13,0.641176470588235,0.63855421686747
ecoli,rpart,ap,13,0.876470588235294,0.765060240963855
ecoli,knn,ap,13,0.888235294117647,0.831325301204819
ecoli,svmRadial,ap,13,0.923529411764706,0.843373493975904
vowel-context,multinom,ap,43,1,0.911111111111111
vowel-context,pda,ap,43,0.896969696969697,0.812121212121212
vowel-context,bayesglm,ap,43,0.181818181818182,0.177777777777778
vowel-context,rpart,ap,43,0.648484848484848,0.567676767676768
vowel-context,knn,ap,43,0.913131313131313,0.834343434343434
vowel-context,svmRadial,ap,43,1,0.965656565656566
iris,multinom,ap,7,1,0.986666666666667
iris,pda,ap,7,0.986666666666667,0.973333333333333
iris,bayesglm,ap,7,0.666666666666667,0.666666666666667
iris,rpart,ap,7,0.96,0.933333333333333
iris,knn,ap,7,0.906666666666667,0.933333333333333
iris,svmRadial,ap,7,0.986666666666667,0.96
pima-indians-diabetes,multinom,ap,33,0.809895833333333,0.770833333333333
pima-indians-diabetes,pda,ap,33,0.8125,0.768229166666667
pima-indians-diabetes,bayesglm,ap,33,0.802083333333333,0.768229166666667
pima-indians-diabetes,rpart,ap,33,0.854166666666667,0.752604166666667
pima-indians-diabetes,knn,ap,33,0.822916666666667,0.744791666666667
pima-indians-diabetes,svmRadial,ap,33,0.8125,0.778645833333333
sonar.all,multinom,ap,14,1,0.815533980582524
sonar.all,pda,ap,14,1,0.650485436893204
sonar.all,bayesglm,ap,14,1,0.805825242718447
sonar.all,rpart,ap,14,0.761904761904762,0.669902912621359
sonar.all,knn,ap,14,0.857142857142857,0.805825242718447
sonar.all,svmRadial,ap,14,1,0.893203883495146
image-segmentation,multinom,ap,51,0.983549783549784,0.957575757575758
image-segmentation,pda,ap,51,0.925541125541126,0.910822510822511
image-segmentation,bayesglm,ap,51,0.284848484848485,0.27965367965368
image-segmentation,rpart,ap,51,0.952380952380952,0.925541125541126
image-segmentation,knn,ap,51,0.937662337662338,0.916883116883117
image-segmentation,svmRadial,ap,51,0.990476190476191,0.962770562770563
ionosphere,multinom,ap,32,0.988636363636364,0.914285714285714
ionosphere,pda,ap,32,0.988636363636364,0.891428571428571
ionosphere,bayesglm,ap,32,0.988636363636364,0.92
ionosphere,rpart,ap,32,0.943181818181818,0.811428571428571
ionosphere,knn,ap,32,0.926136363636364,0.902857142857143
ionosphere,svmRadial,ap,32,0.982954545454545,0.92
spectrometer,multinom,ap,27,0.921985815602837,0.393574297188755
spectrometer,pda,ap,27,0.964539007092199,0.449799196787149
spectrometer,bayesglm,ap,27,0.0106382978723404,0.00401606425702811
spectrometer,rpart,ap,27,0.514184397163121,0.333333333333333
spectrometer,svmRadial,ap,27,0.822695035460993,0.493975903614458
statlog-vehicle,multinom,ap,27,0.905660377358491,0.798578199052133
statlog-vehicle,pda,ap,27,0.85377358490566,0.760663507109005
statlog-vehicle,bayesglm,ap,27,0.502358490566038,0.490521327014218
statlog-vehicle,rpart,ap,27,0.721698113207547,0.649289099526066
