Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
wine,svmLinear,no,0,1,0.988636363636364
breast-cancer-wisconsin,svmLinear,no,0,0.976608187134503,0.979472140762463
yeast,svmLinear,no,0,0.624161073825503,0.572395128552097
glass,svmLinear,no,0,0.743119266055046,0.647619047619048
ecoli,svmLinear,no,0,0.911764705882353,0.855421686746988
vowel-context,svmLinear,no,0,0.860606060606061,0.727272727272727
iris,svmLinear,no,0,0.986666666666667,0.946666666666667
pima-indians-diabetes,svmLinear,no,0,0.794270833333333,0.7578125
sonar.all,svmLinear,no,0,0.971428571428571,0.679611650485437
image-segmentation,svmLinear,no,0,0.957575757575758,0.952380952380952
ionosphere,svmLinear,no,0,0.948863636363636,0.897142857142857
spectrometer,svmLinear,no,0,0.98936170212766,0.586345381526104
statlog-vehicle,svmLinear,no,0,0.834905660377358,0.786729857819905
optdigits,svmLinear,no,0,1,0.974724101103596
statlog-satimage,svmLinear,no,0,0.891270580925753,0.873134328358209
pendigits,svmLinear,no,0,0.985815602836879,0.981612961951575
wine,svmLinear,no,0,1,0.965909090909091
breast-cancer-wisconsin,svmLinear,no,0,0.964912280701754,0.967741935483871
yeast,svmLinear,no,0,0.602684563758389,0.576454668470907
glass,svmLinear,no,0,0.743119266055046,0.60952380952381
ecoli,svmLinear,no,0,0.923529411764706,0.855421686746988
vowel-context,svmLinear,no,0,0.854545454545454,0.753535353535354
iris,svmLinear,no,0,1,0.96
pima-indians-diabetes,svmLinear,no,0,0.78125,0.747395833333333
sonar.all,svmLinear,no,0,0.990476190476191,0.669902912621359
image-segmentation,svmLinear,no,0,0.96017316017316,0.951515151515152
ionosphere,svmLinear,no,0,0.988636363636364,0.84
spectrometer,svmLinear,no,0,0.99645390070922,0.55421686746988
statlog-vehicle,svmLinear,no,0,0.830188679245283,0.78436018957346
optdigits,svmLinear,no,0,1,0.97187611249555
statlog-satimage,svmLinear,no,0,0.890649269959615,0.869402985074627
pendigits,svmLinear,no,0,0.984906346608474,0.98197706171491
wine,svmLinear,no,0,1,0.965909090909091
breast-cancer-wisconsin,svmLinear,no,0,0.961988304093567,0.976539589442815
yeast,svmLinear,no,0,0.608053691275168,0.60893098782138
glass,svmLinear,no,0,0.761467889908257,0.628571428571429
ecoli,svmLinear,no,0,0.905882352941176,0.849397590361446
vowel-context,svmLinear,no,0,0.846464646464646,0.787878787878788
iris,svmLinear,no,0,1,0.946666666666667
pima-indians-diabetes,svmLinear,no,0,0.765625,0.802083333333333
sonar.all,svmLinear,no,0,1,0.728155339805825
image-segmentation,svmLinear,no,0,0.953246753246753,0.935064935064935
ionosphere,svmLinear,no,0,0.954545454545455,0.88
spectrometer,svmLinear,no,0,0.982269503546099,0.586345381526104
statlog-vehicle,svmLinear,no,0,0.85377358490566,0.770142180094787
optdigits,svmLinear,no,0,1,0.97686009255963
statlog-satimage,svmLinear,no,0,0.890027958993476,0.863495024875622
pendigits,svmLinear,no,0,0.985088197854155,0.983797560531586
wine,svmLinear,no,0,1,0.988636363636364
breast-cancer-wisconsin,svmLinear,no,0,0.967836257309941,0.976539589442815
yeast,svmLinear,no,0,0.602684563758389,0.587280108254398
glass,svmLinear,no,0,0.761467889908257,0.647619047619048
ecoli,svmLinear,no,0,0.876470588235294,0.891566265060241
vowel-context,svmLinear,no,0,0.850505050505051,0.757575757575758
iris,svmLinear,no,0,0.973333333333333,0.973333333333333
pima-indians-diabetes,svmLinear,no,0,0.796875,0.763020833333333
sonar.all,svmLinear,no,0,0.990476190476191,0.747572815533981
image-segmentation,svmLinear,no,0,0.953246753246753,0.94025974025974
ionosphere,svmLinear,no,0,0.977272727272727,0.885714285714286
spectrometer,svmLinear,no,0,0.99645390070922,0.566265060240964
statlog-vehicle,svmLinear,no,0,0.839622641509434,0.808056872037915
optdigits,svmLinear,no,0,1,0.977928088287647
statlog-satimage,svmLinear,no,0,0.891581236408823,0.867848258706468
pendigits,svmLinear,no,0,0.986724859065285,0.976333515383215
wine,svmLinear,no,0,1,0.954545454545455
breast-cancer-wisconsin,svmLinear,no,0,0.982456140350877,0.956011730205279
yeast,svmLinear,no,0,0.632214765100671,0.584573748308525
glass,svmLinear,no,0,0.73394495412844,0.638095238095238
ecoli,svmLinear,no,0,0.905882352941176,0.849397590361446
vowel-context,svmLinear,no,0,0.848484848484849,0.747474747474748
iris,svmLinear,no,0,0.96,0.96
pima-indians-diabetes,svmLinear,no,0,0.768229166666667,0.763020833333333
sonar.all,svmLinear,no,0,0.990476190476191,0.728155339805825
image-segmentation,svmLinear,no,0,0.954978354978355,0.935930735930736
ionosphere,svmLinear,no,0,0.960227272727273,0.897142857142857
spectrometer,svmLinear,no,0,0.98936170212766,0.586345381526104
statlog-vehicle,svmLinear,no,0,0.839622641509434,0.805687203791469
optdigits,svmLinear,no,0,0.999644254713625,0.977572089711641
statlog-satimage,svmLinear,no,0,0.898415657036347,0.871890547263682
pendigits,svmLinear,no,0,0.987088561556647,0.983069361004915
wine,svmLinear,no,0,1,0.965909090909091
breast-cancer-wisconsin,svmLinear,no,0,0.970760233918129,0.970674486803519
yeast,svmLinear,no,0,0.597315436241611,0.591339648173207
glass,svmLinear,no,0,0.761467889908257,0.60952380952381
ecoli,svmLinear,no,0,0.864705882352941,0.873493975903614
vowel-context,svmLinear,no,0,0.828282828282828,0.745454545454545
iris,svmLinear,no,0,0.973333333333333,0.96
pima-indians-diabetes,svmLinear,no,0,0.7890625,0.755208333333333
sonar.all,svmLinear,no,0,0.990476190476191,0.757281553398058
image-segmentation,svmLinear,no,0,0.94978354978355,0.954978354978355
ionosphere,svmLinear,no,0,0.954545454545455,0.902857142857143
spectrometer,svmLinear,no,0,0.99645390070922,0.570281124497992
statlog-vehicle,svmLinear,no,0,0.841981132075472,0.812796208530806
optdigits,svmLinear,no,0,0.999644254713625,0.977572089711641
statlog-satimage,svmLinear,no,0,0.890027958993476,0.869092039800995
pendigits,svmLinear,no,0,0.986906710310966,0.978882213726561
